"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/09/1983","208","CO","Burbank","06-037-1002","AQS"
"12/10/1983","109","CO","Lynwood","06-037-1301","AQS"
"12/11/1983","165","CO","Lynwood","06-037-1301","AQS"
"12/12/1983","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/13/1983","153","CO","","06-037-8001","AQS"
"12/14/1983","124","NO2","","06-037-8001","AQS"
"12/15/1983","148","CO","Reseda","06-037-1201","AQS"
"12/16/1983","181","CO","Reseda","06-037-1201","AQS"
"12/17/1983","89","NO2","Long Beach (North)","06-037-4002","AQS"
"12/18/1983","143","CO","Lynwood","06-037-1301","AQS"
"12/19/1983","116","CO","Lynwood","06-037-1301","AQS"
"12/20/1983","110","NO2","Long Beach (North)","06-037-4002","AQS"
"12/21/1983","103","CO","","06-037-8001","AQS"
"12/22/1983","68","NO2","Burbank","06-037-1002","AQS"
"12/23/1983","97","CO","","06-037-8001","AQS"
"12/24/1983","84","CO","","06-037-8001","AQS"
"12/25/1983","47","NO2","Long Beach (North)","06-037-4002","AQS"
"12/26/1983","38","NO2","Azusa","06-037-0002","AQS"
"12/27/1983","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/28/1983","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"12/29/1983","105","NO2","Burbank","06-037-1002","AQS"
"12/30/1983","110","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"12/31/1983","118","NO2","Long Beach (North)","06-037-4002","AQS"
"01/01/1984","176","CO","","06-037-8001","AQS"
"01/02/1984","153","CO","Lynwood","06-037-1301","AQS"
"01/03/1984","220","CO","Lynwood","06-037-1301","AQS"
"01/04/1984","224","CO","Lynwood","06-037-1301","AQS"
"01/05/1984","209","CO","","06-037-8001","AQS"
"01/06/1984","145","CO","","06-037-8001","AQS"
"01/07/1984","122","NO2","Reseda","06-037-1201","AQS"
"01/08/1984","89","NO2","Burbank","06-037-1002","AQS"
"01/09/1984","108","NO2","Pomona","06-037-1701","AQS"
"01/10/1984","171","CO","","06-037-8001","AQS"
"01/11/1984","210","CO","","06-037-8001","AQS"
"01/12/1984","229","CO","","06-037-8001","AQS"
"01/13/1984","150","CO","","06-037-8001","AQS"
"01/14/1984","71","CO","","06-037-8001","AQS"
"01/15/1984","116","CO","","06-037-8001","AQS"
"01/16/1984","133","CO","","06-037-8001","AQS"
"01/17/1984","142","CO","","06-037-8001","AQS"
"01/18/1984","158","CO","","06-037-8001","AQS"
"01/19/1984","131","CO","","06-037-8001","AQS"
"01/20/1984","136","CO","","06-037-8001","AQS"
"01/21/1984","105","NO2","Long Beach (North)","06-037-4002","AQS"
"01/22/1984","104","CO","","06-037-8001","AQS"
"01/23/1984","142","CO","","06-037-8001","AQS"
"01/24/1984","207","CO","","06-037-8001","AQS"
"01/25/1984","218","CO","","06-037-8001","AQS"
"01/26/1984","165","CO","","06-037-8001","AQS"
"01/27/1984","128","CO","","06-037-8001","AQS"
"01/28/1984","171","CO","Lynwood","06-037-1301","AQS"
"01/29/1984","204","CO","","06-037-8001","AQS"
"01/30/1984","150","CO","","06-037-8001","AQS"
"01/31/1984","140","CO","Lynwood","06-037-1301","AQS"
"02/01/1984","79","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/02/1984","111","CO","","06-037-8001","AQS"
"02/03/1984","133","CO","","06-037-8001","AQS"
"02/04/1984","166","Ozone","Glendora","06-037-0016","AQS"
"02/05/1984","214","Ozone","Glendora","06-037-0016","AQS"
"02/06/1984","150","CO","Lynwood","06-037-1301","AQS"
"02/07/1984","150","CO","","06-037-8001","AQS"
"02/08/1984","154","Ozone","Glendora","06-037-0016","AQS"
"02/09/1984","110","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/10/1984","79","NO2","Pomona","06-037-1701","AQS"
"02/11/1984","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/12/1984","108","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/13/1984","128","CO","Lynwood","06-037-1301","AQS"
"02/14/1984","89","NO2","Lynwood","06-037-1301","AQS"
"02/15/1984","128","CO","","06-037-8001","AQS"
"02/16/1984","100","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/17/1984","68","NO2","Pomona","06-037-1701","AQS"
"02/18/1984","89","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/19/1984","104","CO","","06-037-8001","AQS"
"02/20/1984","126","CO","","06-037-8001","AQS"
"02/21/1984","110","NO2","Lynwood","06-037-1301","AQS"
"02/22/1984","105","NO2","Azusa","06-037-0002","AQS"
"02/23/1984","110","NO2","Long Beach (North)","06-037-4002","AQS"
"02/24/1984","110","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/25/1984","79","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/26/1984","100","NO2","Pomona","06-037-1701","AQS"
"02/27/1984","105","NO2","Burbank","06-037-1002","AQS"
"02/28/1984","114","NO2","","06-037-2401","AQS"
"02/29/1984","115","Ozone","Reseda","06-037-1201","AQS"
"03/01/1984","164","Ozone","Reseda","06-037-1201","AQS"
"03/02/1984","206","Ozone","Glendora","06-037-0016","AQS"
"03/03/1984","243","Ozone","Glendora","06-037-0016","AQS"
"03/04/1984","282","Ozone","Pasadena","06-037-2005","AQS"
"03/05/1984","108","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"03/06/1984","114","NO2","Burbank","06-037-1002","AQS"
"03/07/1984","133","NO2","Lynwood","06-037-1301","AQS"
"03/08/1984","166","Ozone","Glendora","06-037-0016","AQS"
"03/09/1984","161","Ozone","Glendora","06-037-0016","AQS"
"03/10/1984","216","Ozone","Glendora","06-037-0016","AQS"
"03/11/1984","221","Ozone","Glendora","06-037-0016","AQS"
"03/12/1984","100","NO2","Burbank","06-037-1002","AQS"
"03/13/1984","100","Ozone","Glendora","06-037-0016","AQS"
"03/14/1984","47","NO2","Azusa","06-037-0002","AQS"
"03/15/1984","68","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"03/16/1984","105","Ozone","Glendora","06-037-0016","AQS"
"03/17/1984","69","CO","","06-037-8001","AQS"
"03/18/1984","100","Ozone","","06-037-2401","AQS"
"03/19/1984","143","Ozone","","06-037-2401","AQS"
"03/20/1984","177","Ozone","Glendora","06-037-0016","AQS"
"03/21/1984","179","Ozone","Glendora","06-037-0016","AQS"
"03/22/1984","164","Ozone","Glendora","06-037-0016","AQS"
"03/23/1984","112","NO2","","06-037-8001","AQS"
"03/24/1984","182","Ozone","Glendora","06-037-0016","AQS"
"03/25/1984","164","Ozone","Glendora","06-037-0016","AQS"
"03/26/1984","79","NO2","","06-037-8001","AQS"
"03/27/1984","133","Ozone","Pasadena","06-037-2005","AQS"
"03/28/1984","119","Ozone","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"03/29/1984","110","NO2","Long Beach (North)","06-037-4002","AQS"
"03/30/1984","79","NO2","Burbank","06-037-1002","AQS"
"03/31/1984","79","NO2","","06-037-8001","AQS"
"04/01/1984","47","NO2","Burbank","06-037-1002","AQS"
"04/02/1984","93","Ozone","Reseda","06-037-1201","AQS"
"04/03/1984","150","Ozone","Pasadena","06-037-2005","AQS"
"04/04/1984","79","NO2","Burbank","06-037-1002","AQS"
"04/05/1984","68","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"04/06/1984","57","NO2","Burbank","06-037-1002","AQS"
"04/07/1984","105","Ozone","Pasadena","06-037-2005","AQS"
"04/08/1984","122","Ozone","Reseda","06-037-1201","AQS"
"04/09/1984","79","NO2","Burbank","06-037-1002","AQS"
"04/10/1984","105","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"04/11/1984","93","Ozone","","06-037-2401","AQS"
"04/12/1984","208","Ozone","Pasadena","06-037-2005","AQS"
"04/13/1984","256","Ozone","","06-037-2401","AQS"
"04/14/1984","293","Ozone","","06-037-1601","AQS"
"04/15/1984","237","Ozone","Azusa","06-037-0002","AQS"
"04/16/1984","200","Ozone","Pasadena","06-037-2005","AQS"
"04/17/1984","115","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"04/18/1984","126","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"04/19/1984","47","NO2","Lynwood","06-037-1301","AQS"
"04/20/1984","57","NO2","Lynwood","06-037-1301","AQS"
"04/21/1984","79","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"04/22/1984","164","Ozone","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"04/23/1984","206","Ozone","Los Angeles-North Main Street","06-037-1103","AQS"
"04/24/1984","119","Ozone","","06-037-6002","AQS"
"04/25/1984","48","Ozone","","06-037-2401","AQS"
"04/26/1984","57","NO2","Burbank","06-037-1002","AQS"
"04/27/1984","89","NO2","Burbank","06-037-1002","AQS"
"04/28/1984","87","CO","","06-037-8001","AQS"
"04/29/1984","90","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"04/30/1984","90","Ozone","","06-037-6002","AQS"
"05/01/1984","101","Ozone","","06-037-6002","AQS"
"05/02/1984","93","Ozone","","06-037-6002","AQS"
"05/03/1984","143","Ozone","Azusa","06-037-0002","AQS"
"05/04/1984","89","NO2","","06-037-1601","AQS"
"05/05/1984","136","Ozone","Pasadena","06-037-2005","AQS"
"05/06/1984","221","Ozone","Azusa","06-037-0002","AQS"
"05/07/1984","243","Ozone","Pasadena","06-037-2005","AQS"
"05/08/1984","235","Ozone","","06-037-2401","AQS"
"05/09/1984","261","Ozone","Pasadena","06-037-2005","AQS"
"05/10/1984","248","Ozone","","06-037-6002","AQS"
"05/11/1984","259","Ozone","","06-037-6002","AQS"
"05/12/1984","272","Ozone","","06-037-6002","AQS"
"05/13/1984","295","Ozone","Azusa","06-037-0002","AQS"
"05/14/1984","156","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"05/15/1984","105","Ozone","Pasadena","06-037-2005","AQS"
"05/16/1984","195","Ozone","Azusa","06-037-0002","AQS"
"05/17/1984","224","Ozone","","06-037-6002","AQS"
"05/18/1984","239","Ozone","","06-037-6002","AQS"
"05/19/1984","248","Ozone","Azusa","06-037-0002","AQS"
"05/20/1984","216","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"05/21/1984","219","Ozone","","06-037-6002","AQS"
"05/22/1984","244","Ozone","","06-037-6002","AQS"
"05/23/1984","243","Ozone","","06-037-6002","AQS"
"05/24/1984","253","Ozone","Azusa","06-037-0002","AQS"
"05/25/1984","269","Ozone","","06-037-6002","AQS"
"05/26/1984","263","Ozone","Azusa","06-037-0002","AQS"
"05/27/1984","269","Ozone","Pasadena","06-037-2005","AQS"
"05/28/1984","242","Ozone","Azusa","06-037-0002","AQS"
"05/29/1984","195","Ozone","Azusa","06-037-0002","AQS"
"05/30/1984","219","Ozone","","06-037-6002","AQS"
"05/31/1984","210","Ozone","","06-037-6002","AQS"
"06/01/1984","206","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/02/1984","223","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/03/1984","164","Ozone","","06-037-6002","AQS"
"06/04/1984","140","Ozone","Azusa","06-037-0002","AQS"
"06/05/1984","108","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/06/1984","49","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/07/1984","106","NO2","West Los Angeles","06-037-0113","AQS"
"06/08/1984","151","Ozone","Azusa","06-037-0002","AQS"
"06/09/1984","244","Ozone","","06-037-6002","AQS"
"06/10/1984","192","Ozone","","06-037-6002","AQS"
"06/11/1984","187","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/12/1984","201","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/13/1984","182","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/14/1984","101","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/15/1984","151","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"06/16/1984","219","Ozone","Pomona","06-037-1701","AQS"
"06/17/1984","269","Ozone","Azusa","06-037-0002","AQS"
"06/18/1984","214","Ozone","Azusa","06-037-0002","AQS"
"06/19/1984","179","Ozone","Azusa","06-037-0002","AQS"
"06/20/1984","216","Ozone","","06-037-6002","AQS"
"06/21/1984","217","Ozone","Reseda","06-037-1201","AQS"
"06/22/1984","217","Ozone","","06-037-6002","AQS"
"06/23/1984","238","Ozone","Pomona","06-037-1701","AQS"
"06/24/1984","122","Ozone","Reseda","06-037-1201","AQS"
"06/25/1984","229","Ozone","Azusa","06-037-0002","AQS"
"06/26/1984","234","Ozone","Pomona","06-037-1701","AQS"
"06/27/1984","256","Ozone","Burbank","06-037-1002","AQS"
"06/28/1984","287","Ozone","","06-037-6002","AQS"
"06/29/1984","281","Ozone","Azusa","06-037-0002","AQS"
"06/30/1984","261","Ozone","","06-037-6002","AQS"
"07/01/1984","284","Ozone","Pomona","06-037-1701","AQS"
"07/02/1984","276","Ozone","Azusa","06-037-0002","AQS"
"07/03/1984","260","Ozone","Glendora","06-037-0016","AQS"
"07/04/1984","281","Ozone","Glendora","06-037-0016","AQS"
"07/05/1984","282","Ozone","","06-037-6002","AQS"
"07/06/1984","285","Ozone","Azusa","06-037-0002","AQS"
"07/07/1984","255","Ozone","","06-037-6002","AQS"
"07/08/1984","281","Ozone","Pasadena","06-037-2005","AQS"
"07/09/1984","277","Ozone","Glendora","06-037-0016","AQS"
"07/10/1984","277","Ozone","Pasadena","06-037-2005","AQS"
"07/11/1984","296","Ozone","Glendora","06-037-0016","AQS"
"07/12/1984","269","Ozone","Glendora","06-037-0016","AQS"
"07/13/1984","300","Ozone","Glendora","06-037-0016","AQS"
"07/14/1984","228","Ozone","Glendora","06-037-0016","AQS"
"07/15/1984","265","Ozone","Glendora","06-037-0016","AQS"
"07/16/1984","235","Ozone","","06-037-6002","AQS"
"07/17/1984","266","Ozone","Glendora","06-037-0016","AQS"
"07/18/1984","208","Ozone","","06-037-6002","AQS"
"07/19/1984","209","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"07/20/1984","205","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"07/21/1984","164","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"07/22/1984","51","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"07/23/1984","154","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"07/24/1984","195","Ozone","Glendora","06-037-0016","AQS"
"07/25/1984","244","Ozone","Glendora","06-037-0016","AQS"
"07/26/1984","281","Ozone","Glendora","06-037-0016","AQS"
"07/27/1984","203","Ozone","","06-037-6002","AQS"
"07/28/1984","235","Ozone","Glendora","06-037-0016","AQS"
"07/29/1984","226","Ozone","Glendora","06-037-0016","AQS"
"07/30/1984","212","Ozone","Glendora","06-037-0016","AQS"
"07/31/1984","223","Ozone","","06-037-6002","AQS"
"08/01/1984","234","Ozone","","06-037-6002","AQS"
"08/02/1984","263","Ozone","","06-037-6002","AQS"
"08/03/1984","298","Ozone","Glendora","06-037-0016","AQS"
"08/04/1984","279","Ozone","Glendora","06-037-0016","AQS"
"08/05/1984","255","Ozone","Glendora","06-037-0016","AQS"
"08/06/1984","287","Ozone","Azusa","06-037-0002","AQS"
"08/07/1984","279","Ozone","Azusa","06-037-0002","AQS"
"08/08/1984","291","Ozone","","06-037-6002","AQS"
"08/09/1984","239","Ozone","","06-037-6002","AQS"
"08/10/1984","223","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/11/1984","195","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/12/1984","226","Ozone","Glendora","06-037-0016","AQS"
"08/13/1984","237","Ozone","Glendora","06-037-0016","AQS"
"08/14/1984","228","Ozone","Glendora","06-037-0016","AQS"
"08/15/1984","242","Ozone","Pasadena","06-037-2005","AQS"
"08/16/1984","260","Ozone","Glendora","06-037-0016","AQS"
"08/17/1984","234","Ozone","Glendora","06-037-0016","AQS"
"08/18/1984","133","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/19/1984","174","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/20/1984","202","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"08/21/1984","221","Ozone","Glendora","06-037-0016","AQS"
"08/22/1984","226","Ozone","Pomona","06-037-1701","AQS"
"08/23/1984","238","Ozone","Glendora","06-037-0016","AQS"
"08/24/1984","218","Ozone","Glendora","06-037-0016","AQS"
"08/25/1984","161","Ozone","Glendora","06-037-0016","AQS"
"08/26/1984","195","Ozone","Glendora","06-037-0016","AQS"
"08/27/1984","235","Ozone","Glendora","06-037-0016","AQS"
"08/28/1984","201","Ozone","Glendora","06-037-0016","AQS"
"08/29/1984","271","Ozone","Glendora","06-037-0016","AQS"
"08/30/1984","268","Ozone","Azusa","06-037-0002","AQS"
"08/31/1984","240","Ozone","Glendora","06-037-0016","AQS"
"09/01/1984","238","Ozone","","06-037-6002","AQS"
"09/02/1984","261","Ozone","Glendora","06-037-0016","AQS"
"09/03/1984","249","Ozone","Glendora","06-037-0016","AQS"
"09/04/1984","243","Ozone","","06-037-2401","AQS"
"09/05/1984","255","Ozone","Lynwood","06-037-1301","AQS"
"09/06/1984","247","Ozone","","06-037-0001","AQS"
"09/07/1984","243","Ozone","","06-037-0001","AQS"
"09/08/1984","245","Ozone","","06-037-8001","AQS"
"09/09/1984","143","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/10/1984","154","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/11/1984","67","CO","","06-037-8001","AQS"
"09/12/1984","90","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/13/1984","222","Ozone","Glendora","06-037-0016","AQS"
"09/14/1984","268","Ozone","Glendora","06-037-0016","AQS"
"09/15/1984","206","Ozone","","06-037-2401","AQS"
"09/16/1984","235","Ozone","","06-037-0001","AQS"
"09/17/1984","263","Ozone","Pasadena","06-037-2005","AQS"
"09/18/1984","284","Ozone","Pomona","06-037-1701","AQS"
"09/19/1984","268","Ozone","Glendora","06-037-0016","AQS"
"09/20/1984","213","Ozone","Glendora","06-037-0016","AQS"
"09/21/1984","179","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/22/1984","140","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/23/1984","61","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"09/24/1984","74","Ozone","Reseda","06-037-1201","AQS"
"09/25/1984","177","Ozone","Glendora","06-037-0016","AQS"
"09/26/1984","127","NO2","Lynwood","06-037-1301","AQS"
"09/27/1984","232","Ozone","Azusa","06-037-0002","AQS"
"09/28/1984","248","Ozone","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"09/29/1984","272","Ozone","","06-037-0001","AQS"
"09/30/1984","108","Ozone","Glendora","06-037-0016","AQS"
"10/01/1984","68","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"10/02/1984","105","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"10/03/1984","140","Ozone","Glendora","06-037-0016","AQS"
"10/04/1984","174","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"10/05/1984","136","Ozone","","06-037-6002","AQS"
"10/06/1984","221","Ozone","Glendora","06-037-0016","AQS"
"10/07/1984","263","Ozone","","06-037-2401","AQS"
"10/08/1984","224","Ozone","Glendora","06-037-0016","AQS"
"10/09/1984","214","Ozone","Glendora","06-037-0016","AQS"
"10/10/1984","187","Ozone","Glendora","06-037-0016","AQS"
"10/11/1984","89","NO2","Azusa","06-037-0002","AQS"
"10/12/1984","122","Ozone","Glendora","06-037-0016","AQS"
"10/13/1984","224","Ozone","Pasadena","06-037-2005","AQS"
"10/14/1984","195","Ozone","Glendora","06-037-0016","AQS"
"10/15/1984","103","NO2","Lynwood","06-037-1301","AQS"
"10/16/1984","100","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"10/17/1984","68","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/18/1984","100","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"10/19/1984","106","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"10/20/1984","79","NO2","Lynwood","06-037-1301","AQS"
"10/21/1984","87","Ozone","Glendora","06-037-0016","AQS"
"10/22/1984","106","NO2","","06-037-8001","AQS"
"10/23/1984","135","CO","","06-037-8001","AQS"
"10/24/1984","131","CO","Lynwood","06-037-1301","AQS"
"10/25/1984","111","CO","","06-037-8001","AQS"
"10/26/1984","110","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"10/27/1984","68","NO2","Reseda","06-037-1201","AQS"
"10/28/1984","108","Ozone","Glendora","06-037-0016","AQS"
"10/29/1984","150","Ozone","Glendora","06-037-0016","AQS"
"10/30/1984","157","Ozone","Glendora","06-037-0016","AQS"
"10/31/1984","100","NO2","","06-037-2401","AQS"
"11/01/1984","114","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"11/02/1984","198","CO","Lynwood","06-037-1301","AQS"
"11/03/1984","105","NO2","Reseda","06-037-1201","AQS"
"11/04/1984","208","Ozone","Pasadena","06-037-2005","AQS"
"11/05/1984","200","Ozone","Glendora","06-037-0016","AQS"
"11/06/1984","68","NO2","Azusa","06-037-0002","AQS"
"11/07/1984","57","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"11/08/1984","57","NO2","Lynwood","06-037-1301","AQS"
"11/09/1984","105","NO2","Burbank","06-037-1002","AQS"
"11/10/1984","143","CO","","06-037-8001","AQS"
"11/11/1984","200","Ozone","","06-037-2401","AQS"
"11/12/1984","126","Ozone","Pasadena","06-037-2005","AQS"
"11/13/1984","68","NO2","Lynwood","06-037-1301","AQS"
"11/14/1984","100","NO2","Lynwood","06-037-1301","AQS"
"11/15/1984","128","CO","","06-037-8001","AQS"
"11/16/1984","103","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"11/17/1984","115","CO","","06-037-8001","AQS"
"11/18/1984","103","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"11/19/1984","128","CO","Lynwood","06-037-1301","AQS"
"11/20/1984","131","CO","Lynwood","06-037-1301","AQS"
"11/21/1984","87","CO","","06-037-8001","AQS"
"11/22/1984","97","CO","","06-037-8001","AQS"
"11/23/1984","99","CO","Lynwood","06-037-1301","AQS"
"11/24/1984","96","CO","Burbank","06-037-1002","AQS"
"11/25/1984","57","NO2","Lynwood","06-037-1301","AQS"
"11/26/1984","105","NO2","Lynwood","06-037-1301","AQS"
"11/27/1984","105","NO2","Burbank","06-037-1002","AQS"
"11/28/1984","89","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"11/29/1984","106","NO2","Burbank","06-037-1002","AQS"
"11/30/1984","159","CO","Lynwood","06-037-1301","AQS"
"12/01/1984","193","CO","Lynwood","06-037-1301","AQS"
"12/02/1984","215","CO","Lynwood","06-037-1301","AQS"
"12/03/1984","100","NO2","Burbank","06-037-1002","AQS"
"12/04/1984","120","CO","","06-037-8001","AQS"
"12/05/1984","89","NO2","Lynwood","06-037-1301","AQS"
"12/06/1984","166","CO","","06-037-8001","AQS"
"12/07/1984","181","CO","","06-037-8001","AQS"
"12/08/1984","93","CO","Lynwood","06-037-1301","AQS"
"12/09/1984","133","CO","","06-037-8001","AQS"
"12/10/1984","159","CO","Lynwood","06-037-1301","AQS"
"12/11/1984","79","NO2","Burbank","06-037-1002","AQS"
"12/12/1984","105","NO2","Lynwood","06-037-1301","AQS"
"12/13/1984","57","NO2","Lynwood","06-037-1301","AQS"
"12/14/1984","151","CO","Lynwood","06-037-1301","AQS"
"12/15/1984","126","CO","Lynwood","06-037-1301","AQS"
"12/16/1984","89","NO2","West Los Angeles","06-037-0113","AQS"
"12/17/1984","111","CO","Lynwood","06-037-1301","AQS"
"12/18/1984","109","CO","Lynwood","06-037-1301","AQS"
"12/19/1984","82","CO","","06-037-8001","AQS"
"12/20/1984","105","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"12/21/1984","148","CO","Lynwood","06-037-1301","AQS"
"12/22/1984","79","NO2","Lynwood","06-037-1301","AQS"
"12/23/1984","93","Ozone","Lancaster-N. Beech St.","06-037-7001","AQS"
"12/24/1984","145","CO","Lynwood","06-037-1301","AQS"
"12/25/1984","103","NO2","West Los Angeles","06-037-0113","AQS"
"12/26/1984","103","NO2","Lancaster-N. Beech St.","06-037-7001","AQS"
"12/27/1984","91","CO","","06-037-8001","AQS"
"12/28/1984","106","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"12/29/1984","80","CO","","06-037-8001","AQS"
"12/30/1984","79","NO2","West Los Angeles","06-037-0113","AQS"
"12/31/1984","175","CO","Lynwood","06-037-1301","AQS"
"01/01/1985","222","CO","","06-037-8001","AQS"
"01/02/1985","193","CO","Lynwood","06-037-1301","AQS"
"01/03/1985","128","CO","","06-037-8001","AQS"
"01/04/1985","150","CO","","06-037-8001","AQS"
"01/05/1985","120","CO","","06-037-8001","AQS"
"01/06/1985","100","NO2","West Los Angeles","06-037-0113","AQS"
"01/07/1985","115","CO","","06-037-8001","AQS"
"01/08/1985","100","NO2","Lynwood","06-037-1301","AQS"
"01/09/1985","89","NO2","Burbank","06-037-1002","AQS"
"01/10/1985","165","CO","","06-037-8001","AQS"
"01/11/1985","186","CO","","06-037-8001","AQS"
"01/12/1985","186","CO","","06-037-8001","AQS"
"01/13/1985","142","CO","","06-037-8001","AQS"
"01/14/1985","110","NO2","","06-037-8001","AQS"
"01/15/1985","140","CO","","06-037-8001","AQS"
"01/16/1985","116","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/17/1985","153","CO","Lynwood","06-037-1301","AQS"
"01/18/1985","150","CO","","06-037-8001","AQS"
"01/19/1985","110","NO2","Reseda","06-037-1201","AQS"
"01/20/1985","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"01/21/1985","71","CO","","06-037-8001","AQS"
"01/22/1985","100","NO2","Burbank","06-037-1002","AQS"
"01/23/1985","105","NO2","Long Beach (North)","06-037-4002","AQS"
"01/24/1985","103","NO2","Lynwood","06-037-1301","AQS"
"01/25/1985","110","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"01/26/1985","103","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"01/27/1985","79","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"01/28/1985","115","CO","","06-037-8001","AQS"
"01/29/1985","100","NO2","Burbank","06-037-1002","AQS"
"01/30/1985","89","CO","","06-037-8001","AQS"
"01/31/1985","85","CO","","06-037-8001","AQS"
"02/01/1985","100","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/02/1985","68","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/03/1985","79","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/04/1985","89","NO2","Burbank","06-037-1002","AQS"
"02/05/1985","100","NO2","Lynwood","06-037-1301","AQS"
"02/06/1985","89","NO2","Azusa","06-037-0002","AQS"
"02/07/1985","103","NO2","Azusa","06-037-0002","AQS"
"02/08/1985","103","NO2","West Los Angeles","06-037-0113","AQS"
"02/09/1985","57","NO2","Los Angeles-North Main Street","06-037-1103","AQS"
"02/10/1985","103","NO2","Pasadena","06-037-2005","AQS"
"02/11/1985","100","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/12/1985","106","NO2","West Los Angeles-Robertson Blvd","06-037-1105","AQS"
"02/13/1985","133","CO","","06-037-8001","AQS"
